Format,1.0B,
Memory Length,10000,
IntpDistance,0,
Trigger Address,4999,
Trigger Level,-1.600E-02,
Source,CH1,
Vertical Units,V,
Vertical Units Div,0,
Vertical Units Extend Div,16,
Label, ,
Probe Type,0,
Probe Ratio,1.000E+00,
Vertical Scale,2.000E-01,
Vertical Position,1.600E-02,
Horizontal Units,S,
Horizontal Scale,5.000E-04,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
SincET Mode,Real Time,
Sampling Period,5.000E-07,
Horizontal Old Scale,5.000E-04,
Horizontal Old Position,0.000E+00,
Firmware,V1.23,
Mode,Fast,
Waveform Data,
1,
2,
2,
1,
1,
-1,
-1,
-1,
-1,
-1,
-1,
-2,
-1,
-2,
-2,
-2,
-2,
-3,
-2,
-3,
-3,
-3,
-2,
-6,
-3,
-3,
-5,
-5,
-5,
-5,
-6,
-6,
-5,
-6,
-5,
-7,
-6,
-7,
-6,
-7,
-8,
-7,
-7,
-7,
-8,
-7,
-8,
-10,
-8,
-8,
-10,
-10,
-10,
-10,
-8,
-12,
-10,
-11,
-11,
-12,
-12,
-12,
-11,
-13,
-12,
-12,
-12,
-15,
-13,
-13,
-13,
-15,
-15,
-15,
-15,
-15,
-15,
-15,
-16,
-15,
-15,
-15,
-16,
-16,
-15,
-15,
-16,
-16,
-16,
-17,
-17,
-17,
-18,
-17,
-16,
-18,
-18,
-17,
-18,
-17,
-17,
-18,
-20,
-18,
-18,
-20,
-20,
-18,
-20,
-20,
-20,
-21,
-21,
-21,
-21,
-21,
-23,
-22,
-23,
-21,
-21,
-22,
-22,
-21,
-25,
-25,
-23,
-25,
-25,
-25,
-26,
-26,
-26,
-26,
-26,
-26,
-25,
-26,
-25,
-26,
-26,
-26,
-27,
-26,
-26,
-27,
-28,
-27,
-27,
-26,
-27,
-27,
-27,
-30,
-28,
-28,
-30,
-28,
-28,
-28,
-28,
-30,
-28,
-30,
-30,
-31,
-31,
-31,
-31,
-31,
-31,
-31,
-32,
-32,
-31,
-33,
-32,
-32,
-33,
-33,
-32,
-33,
-32,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-36,
-35,
-35,
-35,
-33,
-36,
-36,
-36,
-36,
-35,
-37,
-35,
-37,
-35,
-37,
-37,
-37,
-36,
-37,
-37,
-38,
-38,
-37,
-38,
-37,
-38,
-38,
-41,
-38,
-40,
-40,
-40,
-40,
-40,
-40,
-40,
-41,
-40,
-41,
-41,
-40,
-41,
-40,
-41,
-42,
-41,
-42,
-41,
-42,
-42,
-43,
-45,
-42,
-42,
-43,
-43,
-43,
-45,
-43,
-43,
-45,
-45,
-45,
-45,
-45,
-45,
-45,
-45,
-46,
-46,
-46,
-45,
-46,
-47,
-47,
-45,
-46,
-46,
-46,
-46,
-46,
-47,
-47,
-48,
-47,
-47,
-47,
-48,
-47,
-47,
-48,
-48,
-47,
-47,
-47,
-51,
-48,
-48,
-51,
-50,
-48,
-48,
-50,
-48,
-50,
-48,
-48,
-50,
-51,
-51,
-51,
-51,
-50,
-52,
-52,
-50,
-51,
-51,
-52,
-52,
-52,
-52,
-52,
-52,
-52,
-52,
-52,
-52,
-52,
-52,
-52,
-52,
-52,
-53,
-52,
-53,
-53,
-53,
-55,
-52,
-55,
-52,
-53,
-55,
-53,
-55,
-55,
-52,
-55,
-55,
-55,
-52,
-55,
-57,
-56,
-57,
-56,
-57,
-56,
-56,
-55,
-55,
-56,
-57,
-56,
-57,
-56,
-57,
-56,
-58,
-57,
-57,
-57,
-57,
-56,
-57,
-57,
-58,
-57,
-56,
-57,
-58,
-57,
-58,
-57,
-57,
-57,
-60,
-58,
-57,
-58,
-58,
-58,
-58,
-57,
-58,
-58,
-61,
-60,
-60,
-58,
-58,
-61,
-58,
-60,
-61,
-61,
-60,
-60,
-60,
-60,
-60,
-58,
-60,
-61,
-58,
-60,
-60,
-60,
-60,
-60,
-62,
-61,
-62,
-62,
-61,
-61,
-62,
-62,
-63,
-62,
-62,
-62,
-62,
-61,
-63,
-60,
-61,
-62,
-62,
-62,
-62,
-62,
-62,
-61,
-62,
-62,
-62,
-62,
-62,
-61,
-61,
-62,
-63,
-61,
-62,
-62,
-63,
-61,
-63,
-62,
-63,
-62,
-63,
-62,
-62,
-63,
-63,
-63,
-63,
-62,
-66,
-62,
-63,
-63,
-63,
-62,
-62,
-62,
-61,
-63,
-63,
-63,
-63,
-63,
-65,
-62,
-62,
-63,
-63,
-63,
-63,
-65,
-62,
-65,
-62,
-63,
-63,
-65,
-63,
-63,
-62,
-63,
-63,
-63,
-63,
-63,
-65,
-62,
-65,
-62,
-63,
-65,
-65,
-65,
-65,
-65,
-63,
-63,
-65,
-62,
-66,
-65,
-65,
-62,
-65,
-62,
-63,
-65,
-63,
-65,
-65,
-63,
-63,
-65,
-62,
-63,
-63,
-62,
-62,
-63,
-65,
-65,
-65,
-62,
-65,
-62,
-65,
-65,
-63,
-63,
-62,
-63,
-63,
-65,
-63,
-63,
-63,
-62,
-63,
-63,
-63,
-63,
-62,
-61,
-65,
-63,
-63,
-65,
-65,
-65,
-63,
-62,
-63,
-61,
-63,
-62,
-63,
-62,
-63,
-62,
-62,
-62,
-63,
-61,
-65,
-62,
-62,
-63,
-62,
-62,
-61,
-61,
-62,
-62,
-61,
-62,
-63,
-61,
-61,
-61,
-61,
-61,
-62,
-62,
-61,
-61,
-62,
-61,
-62,
-60,
-61,
-61,
-62,
-62,
-61,
-61,
-61,
-61,
-61,
-61,
-62,
-60,
-61,
-61,
-61,
-60,
-61,
-61,
-60,
-60,
-61,
-58,
-61,
-58,
-61,
-60,
-62,
-60,
-61,
-60,
-60,
-60,
-60,
-58,
-58,
-60,
-60,
-58,
-58,
-60,
-58,
-58,
-61,
-58,
-58,
-60,
-58,
-58,
-60,
-58,
-57,
-58,
-58,
-57,
-60,
-58,
-57,
-58,
-58,
-57,
-58,
-58,
-57,
-56,
-57,
-57,
-57,
-56,
-57,
-57,
-58,
-56,
-57,
-56,
-56,
-55,
-56,
-56,
-55,
-56,
-55,
-56,
-55,
-55,
-53,
-55,
-55,
-53,
-55,
-56,
-53,
-53,
-53,
-55,
-55,
-52,
-55,
-56,
-55,
-52,
-52,
-53,
-53,
-53,
-55,
-53,
-55,
-52,
-52,
-53,
-53,
-52,
-51,
-51,
-52,
-52,
-52,
-51,
-52,
-50,
-52,
-51,
-50,
-52,
-50,
-51,
-51,
-51,
-52,
-51,
-50,
-51,
-51,
-50,
-50,
-50,
-48,
-48,
-50,
-50,
-48,
-47,
-50,
-48,
-48,
-47,
-48,
-47,
-46,
-47,
-46,
-46,
-46,
-47,
-46,
-47,
-47,
-46,
-46,
-46,
-46,
-46,
-47,
-46,
-47,
-46,
-47,
-45,
-45,
-45,
-46,
-43,
-42,
-45,
-43,
-43,
-45,
-45,
-43,
-43,
-43,
-42,
-42,
-42,
-43,
-42,
-43,
-41,
-43,
-41,
-43,
-41,
-42,
-41,
-43,
-40,
-42,
-41,
-40,
-40,
-41,
-40,
-40,
-40,
-40,
-38,
-40,
-40,
-38,
-38,
-38,
-38,
-37,
-38,
-38,
-37,
-36,
-36,
-37,
-38,
-36,
-36,
-36,
-37,
-37,
-37,
-36,
-36,
-36,
-35,
-36,
-35,
-35,
-35,
-35,
-35,
-36,
-35,
-35,
-32,
-35,
-35,
-33,
-33,
-33,
-33,
-32,
-32,
-31,
-33,
-33,
-31,
-31,
-30,
-31,
-32,
-31,
-31,
-31,
-31,
-30,
-31,
-31,
-30,
-30,
-30,
-31,
-28,
-30,
-30,
-28,
-28,
-28,
-28,
-28,
-27,
-28,
-27,
-27,
-27,
-26,
-26,
-26,
-26,
-26,
-25,
-26,
-26,
-26,
-25,
-26,
-25,
-26,
-25,
-25,
-23,
-23,
-23,
-23,
-23,
-22,
-22,
-22,
-22,
-22,
-22,
-22,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-20,
-20,
-20,
-20,
-20,
-21,
-20,
-18,
-18,
-18,
-18,
-17,
-17,
-17,
-18,
-20,
-18,
-16,
-17,
-17,
-17,
-16,
-16,
-16,
-17,
-16,
-16,
-16,
-15,
-16,
-15,
-13,
-15,
-13,
-16,
-15,
-15,
-12,
-15,
-13,
-13,
-12,
-13,
-11,
-11,
-12,
-11,
-12,
-13,
-12,
-12,
-11,
-12,
-11,
-11,
-11,
-12,
-10,
-10,
-10,
-8,
-8,
-8,
-10,
-8,
-8,
-7,
-8,
-8,
-8,
-7,
-7,
-7,
-6,
-7,
-7,
-7,
-6,
-7,
-7,
-7,
-6,
-3,
-5,
-3,
-5,
-5,
-6,
-5,
-5,
-2,
-5,
-3,
-5,
-2,
-2,
-2,
-2,
-2,
-2,
-2,
-2,
-1,
-2,
-1,
-1,
1,
-1,
1,
-1,
1,
1,
2,
2,
1,
2,
1,
3,
2,
3,
3,
3,
3,
3,
2,
3,
4,
4,
4,
6,
6,
4,
4,
4,
4,
7,
6,
7,
6,
7,
6,
6,
7,
6,
6,
7,
8,
8,
8,
9,
8,
8,
8,
9,
9,
8,
9,
11,
9,
9,
11,
9,
9,
11,
11,
11,
12,
12,
12,
12,
12,
13,
12,
13,
11,
14,
14,
13,
13,
13,
13,
14,
13,
14,
13,
16,
14,
16,
14,
16,
16,
14,
17,
17,
17,
17,
17,
17,
17,
18,
18,
18,
17,
18,
18,
19,
19,
19,
19,
21,
19,
18,
21,
21,
21,
21,
21,
19,
21,
22,
23,
22,
23,
22,
23,
22,
23,
23,
22,
23,
24,
23,
22,
23,
23,
23,
24,
23,
24,
24,
26,
23,
26,
26,
26,
24,
26,
26,
26,
27,
26,
27,
27,
27,
27,
28,
29,
29,
28,
29,
28,
28,
28,
28,
28,
29,
29,
28,
29,
31,
31,
29,
32,
31,
31,
31,
31,
29,
31,
32,
32,
31,
31,
31,
32,
32,
33,
33,
32,
33,
32,
33,
34,
33,
34,
33,
36,
34,
34,
34,
34,
36,
36,
34,
36,
36,
36,
34,
36,
36,
37,
36,
37,
37,
36,
38,
37,
38,
37,
38,
37,
38,
37,
38,
39,
38,
39,
38,
39,
39,
39,
41,
39,
41,
41,
41,
41,
41,
41,
41,
42,
41,
41,
42,
43,
42,
43,
43,
42,
43,
43,
42,
43,
43,
42,
43,
43,
42,
43,
43,
46,
43,
43,
44,
46,
44,
44,
44,
46,
47,
44,
44,
46,
46,
46,
46,
47,
47,
46,
47,
47,
46,
46,
46,
46,
47,
47,
48,
47,
47,
47,
48,
48,
46,
47,
48,
48,
48,
47,
48,
49,
48,
48,
49,
49,
49,
49,
49,
49,
49,
49,
49,
49,
51,
52,
49,
51,
49,
52,
51,
52,
49,
52,
53,
52,
52,
52,
52,
52,
51,
52,
52,
53,
52,
53,
54,
52,
52,
53,
52,
53,
52,
52,
52,
52,
54,
52,
53,
53,
54,
53,
53,
53,
52,
53,
54,
53,
54,
54,
54,
54,
54,
54,
56,
54,
56,
54,
56,
54,
56,
56,
56,
56,
56,
56,
56,
57,
57,
57,
56,
56,
57,
57,
54,
57,
57,
57,
57,
56,
57,
56,
57,
57,
57,
56,
56,
57,
57,
59,
57,
57,
57,
58,
57,
56,
57,
57,
57,
57,
57,
58,
58,
58,
58,
58,
58,
58,
57,
58,
58,
58,
59,
58,
59,
58,
57,
59,
58,
58,
58,
58,
58,
59,
58,
59,
59,
59,
59,
58,
58,
58,
58,
59,
59,
58,
58,
61,
59,
61,
59,
59,
59,
59,
58,
61,
61,
59,
61,
59,
59,
61,
61,
61,
61,
61,
61,
61,
62,
61,
59,
61,
62,
59,
59,
59,
61,
61,
61,
61,
62,
59,
61,
61,
61,
59,
61,
61,
59,
61,
61,
59,
61,
61,
61,
59,
59,
59,
58,
59,
59,
62,
61,
59,
61,
61,
61,
61,
61,
59,
61,
59,
61,
59,
59,
61,
59,
58,
61,
61,
61,
61,
58,
58,
59,
61,
58,
61,
58,
58,
61,
61,
61,
61,
59,
61,
59,
61,
59,
61,
61,
61,
61,
59,
59,
61,
59,
59,
59,
61,
58,
58,
59,
59,
59,
58,
57,
59,
59,
59,
58,
59,
61,
58,
58,
59,
59,
59,
58,
59,
58,
58,
59,
59,
58,
58,
57,
59,
57,
58,
59,
57,
58,
58,
57,
59,
56,
58,
57,
57,
59,
57,
57,
57,
57,
58,
57,
57,
58,
57,
57,
58,
57,
57,
57,
58,
57,
56,
57,
56,
56,
56,
57,
56,
57,
56,
54,
57,
56,
56,
56,
56,
56,
56,
53,
57,
54,
56,
56,
54,
56,
54,
54,
54,
54,
56,
56,
54,
54,
56,
53,
54,
54,
54,
54,
54,
54,
54,
54,
53,
54,
56,
54,
53,
52,
53,
53,
53,
53,
52,
53,
52,
52,
52,
51,
51,
52,
52,
51,
52,
52,
52,
52,
49,
52,
52,
51,
52,
52,
49,
53,
49,
51,
51,
51,
49,
51,
49,
51,
49,
49,
49,
48,
48,
47,
48,
48,
48,
48,
48,
48,
48,
48,
48,
48,
48,
47,
48,
47,
47,
46,
48,
48,
48,
47,
46,
47,
46,
47,
46,
47,
47,
46,
46,
46,
47,
46,
46,
46,
44,
46,
44,
43,
46,
43,
46,
43,
44,
43,
42,
42,
42,
44,
42,
43,
43,
42,
42,
42,
42,
42,
41,
42,
41,
42,
42,
42,
41,
42,
42,
42,
39,
39,
39,
41,
41,
41,
39,
41,
39,
39,
39,
41,
39,
38,
39,
38,
37,
37,
38,
37,
38,
37,
37,
37,
36,
37,
37,
37,
36,
37,
36,
36,
36,
36,
36,
34,
36,
34,
34,
36,
34,
33,
34,
33,
33,
33,
33,
33,
33,
33,
32,
31,
32,
32,
32,
33,
31,
32,
29,
33,
31,
32,
31,
32,
32,
29,
31,
29,
31,
31,
29,
28,
29,
29,
29,
29,
28,
28,
29,
27,
28,
27,
27,
28,
27,
28,
27,
27,
27,
27,
26,
27,
26,
26,
27,
26,
24,
26,
26,
24,
24,
24,
23,
24,
23,
23,
23,
23,
23,
23,
23,
22,
23,
23,
23,
22,
21,
22,
22,
22,
22,
21,
21,
21,
21,
21,
19,
19,
19,
19,
21,
19,
19,
18,
18,
19,
18,
19,
17,
18,
17,
17,
16,
17,
16,
16,
17,
16,
17,
16,
16,
14,
14,
16,
14,
13,
14,
14,
13,
14,
14,
12,
13,
12,
12,
13,
12,
12,
11,
12,
13,
11,
12,
11,
11,
11,
11,
11,
8,
9,
9,
9,
9,
9,
8,
8,
8,
7,
7,
7,
7,
7,
8,
9,
7,
7,
6,
7,
7,
6,
6,
6,
6,
6,
6,
4,
4,
4,
4,
3,
4,
3,
3,
2,
3,
3,
2,
2,
3,
3,
3,
2,
2,
2,
2,
1,
1,
2,
1,
1,
1,
1,
-2,
-1,
1,
-1,
-2,
-1,
-2,
-2,
-2,
-2,
-5,
-2,
-5,
-3,
-5,
-5,
-5,
-2,
-5,
-5,
-6,
-5,
-6,
-5,
-5,
-5,
-6,
-5,
-6,
-7,
-6,
-6,
-7,
-8,
-6,
-6,
-7,
-8,
-10,
-7,
-8,
-8,
-8,
-8,
-8,
-10,
-8,
-10,
-11,
-10,
-8,
-11,
-10,
-11,
-11,
-12,
-12,
-11,
-13,
-12,
-13,
-11,
-11,
-12,
-13,
-13,
-13,
-15,
-13,
-16,
-13,
-13,
-15,
-15,
-15,
-15,
-16,
-15,
-16,
-15,
-16,
-16,
-17,
-16,
-17,
-16,
-17,
-17,
-18,
-17,
-18,
-18,
-18,
-18,
-18,
-18,
-20,
-18,
-18,
-20,
-20,
-21,
-20,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-21,
-22,
-22,
-22,
-25,
-22,
-22,
-22,
-22,
-23,
-23,
-23,
-23,
-25,
-25,
-23,
-25,
-26,
-26,
-25,
-27,
-27,
-25,
-27,
-26,
-26,
-26,
-26,
-27,
-27,
-27,
-27,
-27,
-28,
-28,
-30,
-28,
-28,
-28,
-30,
-28,
-30,
-30,
-30,
-30,
-30,
-28,
-30,
-30,
-30,
-31,
-32,
-32,
-31,
-32,
-32,
-31,
-32,
-32,
-32,
-32,
-33,
-33,
-33,
-32,
-33,
-33,
-33,
-33,
-35,
-33,
-33,
-33,
-35,
-35,
-35,
-35,
-35,
-36,
-36,
-36,
-36,
-36,
-36,
-37,
-36,
-37,
-36,
-36,
-37,
-38,
-38,
-38,
-37,
-38,
-40,
-38,
-38,
-40,
-38,
-40,
-38,
-40,
-40,
-38,
-41,
-40,
-40,
-40,
-40,
-41,
-41,
-42,
-41,
-42,
-42,
-43,
-42,
-43,
-41,
-41,
-45,
-42,
-43,
-42,
-43,
-42,
-45,
-45,
-45,
-43,
-43,
-43,
-43,
-45,
-45,
-43,
-45,
-45,
-43,
-43,
-47,
-46,
-46,
-46,
-47,
-46,
-47,
-46,
-46,
-46,
-47,
-46,
-47,
-46,
-46,
-47,
-48,
-46,
-47,
-46,
-47,
-48,
-47,
-47,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-50,
-50,
-50,
-51,
-51,
-52,
-51,
-50,
-52,
-52,
-50,
-50,
-51,
-51,
-51,
-51,
-51,
-52,
-51,
-52,
-51,
-52,
-51,
-52,
-52,
-52,
-52,
-53,
-53,
-53,
-55,
-52,
-52,
-53,
-55,
-53,
-53,
-52,
-53,
-53,
-53,
-53,
-55,
-55,
-53,
-55,
-53,
-55,
-53,
-57,
-55,
-55,
-57,
-53,
-55,
-57,
-56,
-56,
-56,
-56,
-56,
-57,
-57,
-57,
-57,
-58,
-57,
-56,
-57,
-57,
-57,
-57,
-57,
-57,
-57,
-58,
-57,
-58,
-57,
-57,
-58,
-58,
-57,
-57,
-58,
-58,
-58,
-58,
-58,
-60,
-60,
-58,
-58,
-58,
-58,
-60,
-58,
-60,
-58,
-58,
-58,
-58,
-60,
-60,
-60,
-60,
-60,
-61,
-61,
-60,
-60,
-61,
-61,
-61,
-60,
-62,
-62,
-61,
-61,
-61,
-60,
-60,
-61,
-62,
-60,
-60,
-62,
-62,
-61,
-61,
-62,
-61,
-62,
-61,
-61,
-61,
-62,
-61,
-61,
-62,
-62,
-61,
-61,
-62,
-63,
-62,
-62,
-62,
-62,
-61,
-61,
-61,
-61,
-62,
-62,
-62,
-62,
-62,
-61,
-63,
-62,
-62,
-62,
-62,
-63,
-63,
-62,
-63,
-63,
-62,
-61,
-63,
-61,
-61,
-63,
-62,
-62,
-62,
-62,
-62,
-63,
-63,
-62,
-63,
-61,
-65,
-62,
-63,
-65,
-65,
-62,
-62,
-63,
-63,
-62,
-62,
-63,
-62,
-63,
-65,
-62,
-65,
-63,
-63,
-63,
-63,
-65,
-65,
-65,
-62,
-63,
-63,
-63,
-62,
-65,
-63,
-65,
-65,
-65,
-66,
-65,
-63,
-63,
-65,
-65,
-63,
-63,
-63,
-65,
-63,
-63,
-65,
-63,
-65,
-62,
-63,
-63,
-63,
-63,
-65,
-62,
-65,
-63,
-63,
-63,
-63,
-63,
-65,
-62,
-65,
-63,
-63,
-63,
-62,
-62,
-65,
-62,
-63,
-62,
-63,
-62,
-62,
-63,
-63,
-62,
-63,
-62,
-63,
-61,
-63,
-63,
-63,
-65,
-62,
-62,
-65,
-63,
-62,
-62,
-65,
-61,
-61,
-65,
-62,
-63,
-61,
-63,
-63,
-63,
-61,
-61,
-63,
-60,
-63,
-63,
-62,
-62,
-61,
-62,
-61,
-60,
-60,
-61,
-60,
-61,
-61,
-61,
-62,
-61,
-62,
-60,
-61,
-61,
-61,
-60,
-62,
-60,
-61,
-61,
-60,
-61,
-60,
-60,
-61,
-61,
-62,
-60,
-61,
-60,
-60,
-60,
-58,
-60,
-58,
-60,
-60,
-60,
-61,
-58,
-60,
-58,
-60,
-60,
-58,
-58,
-60,
-58,
-58,
-58,
-58,
-58,
-58,
-58,
-57,
-58,
-58,
-57,
-58,
-58,
-57,
-58,
-58,
-57,
-56,
-56,
-57,
-57,
-56,
-57,
-57,
-56,
-57,
-56,
-56,
-58,
-57,
-56,
-56,
-56,
-55,
-56,
-56,
-56,
-56,
-56,
-56,
-56,
-55,
-53,
-56,
-56,
-57,
-56,
-55,
-55,
-55,
-55,
-55,
-55,
-53,
-53,
-55,
-55,
-55,
-52,
-55,
-55,
-53,
-53,
-55,
-53,
-53,
-52,
-52,
-52,
-52,
-52,
-52,
-51,
-51,
-52,
-51,
-51,
-52,
-50,
-51,
-51,
-52,
-50,
-51,
-50,
-50,
-51,
-51,
-50,
-50,
-48,
-48,
-51,
-48,
-48,
-48,
-50,
-48,
-48,
-48,
-50,
-48,
-48,
-50,
-48,
-47,
-48,
-47,
-50,
-47,
-47,
-47,
-48,
-47,
-47,
-48,
-46,
-48,
-46,
-46,
-48,
-45,
-46,
-46,
-46,
-46,
-46,
-47,
-45,
-46,
-45,
-46,
-45,
-45,
-45,
-46,
-43,
-45,
-46,
-43,
-46,
-45,
-43,
-45,
-42,
-43,
-43,
-43,
-42,
-41,
-41,
-43,
-42,
-42,
-41,
-41,
-42,
-40,
-41,
-40,
-40,
-41,
-41,
-42,
-41,
-40,
-40,
-40,
-41,
-37,
-40,
-38,
-38,
-37,
-41,
-38,
-38,
-37,
-37,
-38,
-37,
-37,
-37,
-36,
-37,
-36,
-35,
-36,
-35,
-36,
-37,
-36,
-35,
-35,
-35,
-33,
-35,
-33,
-33,
-33,
-35,
-33,
-33,
-35,
-35,
-33,
-32,
-33,
-33,
-32,
-32,
-35,
-33,
-31,
-31,
-32,
-32,
-30,
-31,
-30,
-31,
-30,
-31,
-32,
-30,
-31,
-30,
-31,
-31,
-30,
-28,
-27,
-30,
-27,
-30,
-28,
-27,
-27,
-27,
-27,
-27,
-27,
-27,
-26,
-27,
-27,
-26,
-26,
-26,
-26,
-26,
-26,
-25,
-26,
-23,
-26,
-25,
-25,
-25,
-25,
-23,
-25,
-23,
-22,
-23,
-23,
-23,
-22,
-23,
-22,
-22,
-22,
-22,
-23,
-22,
-21,
-21,
-21,
-20,
-18,
-21,
-21,
-20,
-18,
-20,
-18,
-20,
-17,
-18,
-18,
-18,
-17,
-17,
-17,
-17,
-17,
-17,
-17,
-17,
-18,
-17,
-16,
-16,
-17,
-15,
-15,
-15,
-17,
-15,
-16,
-15,
-16,
-13,
-15,
-13,
-15,
-13,
-12,
-12,
-12,
-13,
-12,
-12,
-11,
-11,
-11,
-11,
-11,
-11,
-10,
-11,
-11,
-11,
-10,
-10,
-10,
-10,
-8,
-11,
-8,
-10,
-8,
-8,
-10,
-10,
-7,
-7,
-8,
-8,
-6,
-6,
-7,
-7,
-6,
-7,
-7,
-6,
-5,
-5,
-6,
-6,
-6,
-5,
-5,
-3,
-2,
-3,
-2,
-3,
-2,
-2,
-2,
-3,
-2,
-2,
-2,
-2,
-1,
-2,
-2,
-1,
1,
-2,
1,
1,
-1,
1,
-1,
1,
2,
2,
1,
1,
2,
2,
3,
2,
4,
4,
3,
2,
4,
3,
4,
4,
4,
3,
4,
4,
6,
6,
6,
6,
6,
7,
6,
7,
6,
7,
6,
7,
8,
9,
8,
8,
8,
8,
8,
11,
9,
9,
9,
11,
11,
9,
9,
9,
12,
12,
12,
11,
11,
9,
11,
9,
12,
13,
13,
11,
12,
11,
13,
12,
13,
13,
14,
13,
12,
14,
13,
14,
14,
16,
16,
14,
16,
17,
16,
17,
17,
17,
17,
17,
17,
18,
18,
18,
18,
18,
19,
17,
18,
19,
18,
18,
19,
19,
21,
18,
21,
19,
21,
19,
21,
22,
22,
21,
21,
21,
21,
22,
22,
23,
21,
23,
23,
22,
23,
23,
24,
24,
24,
26,
24,
26,
26,
26,
24,
24,
26,
26,
27,
27,
27,
27,
27,
28,
27,
27,
27,
27,
27,
28,
27,
28,
28,
28,
28,
28,
29,
28,
31,
29,
29,
29,
29,
31,
31,
29,
31,
29,
31,
31,
31,
29,
29,
